1411247147712,0.172,-0.156,-0.094,-16.441,23.254,9.285,-48.248,16.968,0.641
1411247147851,0.141,-0.156,-0.078,-16.441,23.254,9.285,-47.791,16.571,0.458
1411247147981,0.172,-0.172,-0.047,7.858,5.852,5.058,-46.906,15.717,0.427
1411247148117,0.125,-0.188,-0.031,7.927,-15.884,16.510,-46.875,15.411,0.305
1411247148252,0.141,-0.281,-0.047,7.927,-15.884,16.510,-47.241,15.808,0.336
1411247148387,0.125,-0.297,-0.016,-39.490,-104.836,105.675,-48.492,13.458,2.228
1411247148523,0.078,-0.375,-0.078,-60.677,-100.456,175.537,-53.497,10.315,0.946
1411247148791,0.078,-0.250,-0.016,-60.677,-100.456,175.537,-53.497,10.315,0.946
1411247148927,0.031,-0.156,0.031,-3.616,1.045,24.658,-55.664,10.193,-0.549
1411247148994,-0.016,-0.188,0.031,89.920,36.118,-87.708,-57.434,11.414,-1.923
1411247149129,0.047,-0.250,0.031,93.254,56.740,-74.944,-56.610,13.794,0.092
1411247149264,0.109,-0.313,0.000,93.254,56.740,-74.944,-55.695,15.076,1.251
1411247149399,0.109,-0.281,0.000,54.459,50.880,-39.864,-52.917,17.426,2.136
1411247149534,0.109,-0.250,-0.031,-45.189,21.034,-5.424,-51.361,17.975,1.678
1411247149669,0.109,-0.219,-0.047,-45.189,21.034,-5.424,-50.323,16.968,1.556
1411247149804,0.094,-0.234,0.000,-17.082,-17.021,12.177,-50.323,16.968,1.556
1411247149939,0.094,-0.234,0.016,20.737,4.715,-8.156,-48.950,13.763,2.380
1411247150075,0.094,-0.234,-0.016,20.737,4.715,-8.156,-49.194,14.374,1.740
1411247150209,0.141,-0.234,0.000,25.093,-2.792,6.943,-49.988,15.686,1.984
1411247150344,0.109,-0.219,-0.031,3.334,-2.823,5.730,-50.751,16.815,1.282
1411247150480,0.109,-0.234,-0.016,-5.783,4.829,-13.588,-50.720,16.663,1.587
1411247150681,0.109,-0.219,-0.031,-5.783,4.829,-13.588,-50.964,16.754,1.801
1411247150817,0.125,-0.234,-0.047,-4.707,18.036,-17.502,-50.629,16.693,1.648
1411247150951,0.141,-0.203,-0.047,-9.613,10.178,16.098,-50.629,16.693,1.648
1411247151154,0.141,-0.203,-0.063,-9.613,10.178,16.098,-50.476,16.937,1.953
1411247151222,0.141,-0.203,-0.063,2.365,21.454,7.057,-49.713,15.900,1.984
1411247151424,0.141,-0.188,-0.078,7.576,37.392,-25.810,-48.370,14.282,2.075
1411247151559,0.125,-0.203,-0.047,7.576,37.392,-25.810,-48.126,15.533,1.434
1411247151626,0.078,-0.250,-0.016,9.674,15.953,-12.680,-47.974,16.724,0.488
1411247151829,0.094,-0.328,-0.031,-5.287,-74.554,89.745,-48.126,16.174,1.160
1411247151897,0.156,-0.328,0.016,-63.347,-146.294,150.696,-50.598,12.756,2.319
1411247152031,0.141,-0.266,0.016,-63.347,-146.294,150.696,-50.598,12.756,2.319
1411247152167,0.016,-0.188,0.078,-4.936,-54.497,18.784,-56.519,11.658,-0.488
1411247152302,-0.047,-0.172,0.078,50.034,22.713,-44.456,-58.258,12.573,-2.258
1411247152436,0.016,-0.203,0.063,50.034,22.713,-44.456,-59.540,14.740,-1.984
1411247152639,0.063,-0.266,0.047,-0.504,61.829,-40.611,-58.014,15.289,0.153
1411247152774,0.063,-0.266,0.031,-3.769,69.527,-51.720,-56.335,14.740,0.641
1411247152909,0.063,-0.266,0.016,-3.769,69.527,-51.720,-52.704,13.916,2.228
