1411003571481,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003571582,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003571683,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003571784,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003571884,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003571984,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572086,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572187,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572289,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572392,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572493,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572594,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572696,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572796,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572897,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003572997,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573097,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573200,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573301,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573402,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573502,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573603,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573704,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573805,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003573907,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574007,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574109,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574209,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574310,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574410,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574510,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574613,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574714,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574814,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003574915,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003575017,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003575119,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
1411003575219,0.031,-0.266,-0.031,10.277,-5.478,-3.792,-53.009,4.181,-27.130
